Customer_ID,Age,Annual_Income,Policy_Count,Total_Premium_Paid,Claim_Frequency,Policy_Upgrades
4ce91699,77,79064.9,3,18514.63,2,3
617fb5e8,61,101932.14,2,12963.32,0,2
dc936879,61,52289.87,1,16505.26,1,1
eea25c06,22,111709.91,5,1650.57,1,2
0799893b,56,75588.17,1,18169.18,8,1
bec5c481,21,77530.92,5,4184.04,6,3
69c580e6,23,104411.9,3,5502.15,7,1
debf9d80,62,141716.48,2,1539.94,1,2
9587a1e3,49,28320.83,2,19325.3,8,0
98a5ea2f,69,127216.62,3,17114.21,2,0
7ee7c795,47,58009.8,4,18307.1,9,1
b7b74ec6,64,77709.53,1,17020.72,1,2
94fbbb01,52,22848.73,1,9850.85,0,4
f3a7f28c,72,59135.99,2,18519.6,8,0
ee6f9303,57,85342.06,2,19404.72,7,3
b49d17af,69,27302.89,2,10300.06,3,2
67a5d157,33,83842.44,3,3924.68,6,2
05bf251f,30,140524.38,4,13343.14,2,0
4195e7cc,67,33701.12,1,19521.05,2,4
ac01fe88,77,119377.29,5,17506.86,3,3
27eb8c34,59,73257.24,3,17305.4,1,4
7a3f6f40,47,105172.58,1,18709.45,9,3
3a8f26ae,36,53830.76,4,17932.07,3,0
28318138,34,40733.99,3,15637.49,9,2
67ea3fa4,73,40860.14,1,14506.32,2,3
ec3fa550,36,29163.95,3,5662.96,7,2
6e854c51,45,44134.07,1,12616.13,1,1
721b0856,75,106348.52,1,10669.03,8,1
0209d24f,72,134619.78,4,17307.91,2,0
c95d4c62,43,125836.34,5,10088.4,3,0
25904159,54,109067.46,4,2990.98,9,0
03c0bec4,43,34356.14,1,596.96,9,1
4866afeb,70,57594.37,3,13718.53,2,3
bf093b54,79,60274.89,4,11223.21,2,4
14621323,40,52494.4,5,6953.78,7,0
565cdf40,26,86950.74,1,3794.96,7,4
fc53ed48,29,89622.0,4,9600.95,5,4
d210350a,70,66395.18,4,2455.59,3,1
d906f644,18,65992.59,4,7054.12,0,3
91a83142,75,127712.23,4,7894.63,3,1
e5a7fce6,75,122608.07,3,9579.56,7,0
291feef3,18,60013.46,5,9599.1,5,1
761e9dff,64,138792.5,5,5511.61,1,1
0b880003,51,143865.95,1,17079.11,2,1
f60fb124,49,62476.53,2,7433.1,6,0
c39308ea,79,66075.24,3,4976.95,3,0
7c79566c,71,85732.44,1,3928.29,3,1
9c10283c,65,142345.71,1,6790.28,4,1
54d53f34,42,133921.53,4,1817.28,7,4
52b8855e,57,33333.84,2,1141.7,6,3
b9e1e67d,62,71055.0,2,12300.27,8,4
72e52ed4,70,91938.25,3,12573.37,4,3
d33734d2,18,85407.22,2,10826.97,0,3
a307870c,33,45202.2,1,15364.56,3,1
1ba5783d,78,131646.18,2,1263.44,5,4
0425030e,56,108002.3,2,18751.48,5,3
3a3fe3e8,22,128928.09,5,2353.77,8,3
b592cbd8,39,131639.36,1,13643.45,9,0
03b630d2,46,117286.26,2,3101.23,4,3
1939f0ab,72,77097.38,2,17658.16,4,1
a7175d51,20,99371.08,4,10458.91,5,2
c25e9b87,29,40847.5,2,2104.72,5,0
ffe0ea58,43,107573.9,2,12526.12,2,2
68d544ae,33,43302.92,5,677.64,5,1
44f00a75,68,110213.45,1,15632.43,7,2
b8f1582b,54,49847.76,3,13186.41,5,3
1e280a78,39,35281.67,1,4646.18,4,2
3ca7a7d9,74,41486.98,4,7807.64,2,4
46f73ba9,46,20258.98,1,652.23,0,1
52a56606,31,113436.15,2,14026.83,4,4
0ae2eb38,45,115212.14,4,6792.03,5,2
bc362e41,22,86941.34,1,11645.98,5,4
5d4af38b,64,40977.16,4,19156.19,5,0
dbfcfbde,66,30862.06,3,6339.6,2,2
7e072e45,47,22486.77,1,19809.64,3,4
3f3cf98c,63,41547.26,2,12838.2,2,3
9129a4cd,79,135811.22,4,5220.73,1,2
17e18f34,69,51399.79,5,9017.17,7,0
2bfcec6f,22,66055.27,4,14938.84,6,3
9282b07e,29,33694.91,5,9206.32,7,2
d9f906f5,33,48906.97,2,1835.9,5,3
14a1ab0f,43,87499.19,3,3787.77,6,2
2d864838,43,99007.85,5,15930.31,0,2
e5ccc2ae,65,51895.8,3,13143.27,9,1
02b679bd,38,27505.18,4,11611.6,4,4
3c3d53b4,56,70834.27,2,3768.63,3,2
2834f99e,53,50446.44,5,16836.27,9,0
d1ed1ab1,50,48542.01,4,19234.43,2,4
ff12d423,79,144782.16,1,1297.3,1,1
901d3e7b,47,100119.06,4,2021.62,8,4
e391c901,54,92394.2,3,17752.13,7,4
99a7ed17,40,74050.76,2,16403.27,9,2
fc3899ff,75,75762.76,2,12549.72,1,0
8f5d2a65,27,90317.65,4,18926.82,5,2
16deb8eb,71,110535.87,1,13105.4,2,0
de489258,22,111278.99,3,4711.71,2,0
9abdc68b,53,42320.21,4,14708.53,4,3
76f3052d,51,85014.66,4,13091.35,6,2
b626e7ce,69,73554.55,2,19722.02,6,1
fe202307,48,133168.51,3,4670.97,9,4
378dd557,27,102084.46,1,12158.76,0,3
9d824fe1,75,89225.53,2,15713.27,6,1
cb39a0b1,36,35001.3,4,7110.17,6,2
e3c186eb,75,98732.93,2,7903.75,5,0
798f70d4,49,35236.51,2,17814.09,5,2
d4c1cb4a,18,63836.85,5,8381.8,1,2
9f588235,73,38569.46,2,12682.29,2,3
546c049d,22,109969.57,2,17840.14,2,1
b8824c7d,62,46812.77,3,4591.62,2,3
369d11d0,21,70941.72,2,19646.61,1,1
3a39d3cc,33,136437.72,1,14188.09,8,3
f8394dea,41,46561.13,4,10174.37,5,4
67fd88fa,33,86014.66,3,8902.95,1,0
a61136b9,72,74505.32,2,19110.11,2,0
da7f4455,19,22356.13,1,4511.63,9,0
c6ccaac6,66,123058.55,4,6577.82,5,4
b125730a,45,28975.97,3,6501.96,3,4
e3e0b563,49,81653.15,1,6135.62,6,0
e8c61683,44,92888.18,2,9636.49,5,0
6cec1516,37,101695.44,5,19789.0,5,1
2b3a3610,41,109522.11,5,17831.34,2,1
d53d85e7,29,52925.41,3,6895.02,7,2
fb0d26d9,67,21297.24,1,8745.97,8,3
9023d245,52,114047.68,4,13554.87,5,1
febee373,77,89635.36,1,834.46,1,1
3425afe7,50,128695.3,5,16493.0,0,1
660bdaf9,50,126780.49,3,17656.06,2,1
28f5dded,78,129632.4,2,17215.41,2,4
19f51e34,68,83062.31,1,7813.56,7,2
e6f9d9da,60,63371.69,5,9508.99,4,1
24d7eb1e,54,122902.57,4,741.57,0,3
bf15b760,29,78668.23,3,8288.21,3,1
d785d9db,20,43847.49,2,9478.32,6,4
08e62000,18,131146.62,1,18186.0,4,0
9698a6d4,50,134732.78,4,17932.76,9,0
b12051ab,57,80620.27,2,19338.89,5,2
0f3bc0c1,27,29840.96,5,17759.55,9,0
c3b5b88c,60,70417.39,5,659.91,3,1
97356574,61,124459.9,4,13008.49,1,4
99df50db,46,137230.62,5,1830.63,8,2
b7f0169c,30,46451.46,3,5815.59,1,1
4572c69e,29,28706.57,4,11777.0,1,0
764b613d,48,134055.56,5,14161.97,1,3
bfbad91a,63,70622.64,1,13265.32,0,1
b64b4b6c,19,90428.93,5,1456.64,2,3
8f6e7076,78,145848.56,3,2520.28,5,3
d68fa3c2,68,28653.41,2,3007.44,6,2
6843f399,67,104281.34,2,2282.58,0,4
bc713dcb,52,29633.7,5,3975.57,4,0
71b54771,40,68810.96,2,13925.51,4,0
11b51a8d,34,124495.89,5,16701.33,0,1
f4c69f91,43,76351.39,3,8471.87,3,0
c2592aae,25,149633.71,2,14009.24,9,2
9c002ea4,46,92677.71,1,4400.32,0,0
8bfda2d4,43,61751.08,5,19478.96,0,1
5fc91a98,27,48614.47,2,7324.95,6,0
dc64145a,43,65567.67,3,16994.4,6,4
b6c2f225,79,68429.33,3,18934.64,2,3
9112e907,51,28932.78,1,17361.92,6,3
5d34ed2f,68,68044.65,3,1807.82,2,3
cb8fa2c7,58,80351.01,3,13180.99,1,4
1d12beb0,24,113955.91,2,2841.77,9,2
ad3b9da6,21,105374.83,5,610.43,3,1
e8aecffb,75,112139.54,4,1509.78,9,4
2acc225f,70,21087.28,3,18364.91,2,1
7f507a78,67,48296.76,3,18215.04,6,2
23a16f29,62,106018.96,4,4903.58,0,4
26a30577,28,82918.62,3,11167.69,5,0
f37d8139,46,20690.75,2,19123.05,1,2
6d87e5af,73,124584.3,2,10185.77,7,3
6f0f1e83,53,120465.24,4,8174.77,4,4
dde3af47,42,91294.49,3,9923.35,2,2
3bcd56d0,38,28640.23,3,15909.21,9,2
1269668c,78,119646.96,5,9806.91,6,4
3b52faca,74,95882.77,3,15773.91,1,3
15a15681,53,121654.8,2,8918.1,4,3
e8909188,27,117727.11,1,5414.11,7,2
d1ef2d01,54,124390.27,1,6866.22,0,1
56c2b66a,26,87341.05,1,2017.56,0,2
6d70da37,41,38242.19,1,10198.93,2,4
b38c201a,52,107250.47,3,3388.16,2,4
ce14d361,66,100661.59,3,16325.17,6,4
63d78e62,52,116492.91,5,8701.52,5,3
f45e36e0,65,42084.53,3,15417.55,6,0
acd737aa,53,45346.78,1,19111.98,3,4
3a028b22,35,135753.24,4,17064.82,1,4
b6cf4f19,66,117497.11,4,19053.54,1,1
97a0e068,56,138069.7,2,11574.76,9,1
5a1d5c5d,49,118632.99,2,3723.83,0,2
066ec4e7,41,97630.19,3,18740.22,8,2
df755f65,40,105037.26,4,17435.84,6,2
f7cb8fdc,79,135586.63,1,17356.05,9,4
ea09a5b5,49,95244.88,1,14018.85,2,1
2192c92e,54,102210.87,1,12685.87,1,2
acbd70ca,29,40341.97,3,787.12,2,1
19ac8a80,66,81609.76,3,15087.05,6,4
030469d9,72,113131.62,5,2284.93,4,4
e5e6c51d,30,55222.55,1,5565.14,2,2
f2ae7fb2,40,46293.04,1,11254.06,8,4
ed496ba3,42,60797.49,3,9308.79,1,4
3eb7107e,52,51395.08,3,807.6,6,1
81e71f4e,58,47938.64,5,16567.71,9,0
91d1df4d,47,75230.61,5,17636.62,5,3
7edf2176,34,138019.01,2,13796.52,5,2
c7ec5a8a,66,85917.75,4,11050.82,6,0
74c1670d,79,44429.65,1,19234.39,5,2
5236374e,37,30006.32,1,2839.15,1,0
9f0c56f4,65,110500.3,5,14889.25,4,4
fa049ab4,42,69763.84,5,3003.03,2,2
487b014d,39,126838.02,2,7945.97,8,0
20abff07,30,105736.4,4,11916.95,7,3
bd1fe120,76,123511.39,2,14873.21,9,4
45daddac,36,55352.99,4,572.46,1,2
8a39b31a,66,110006.66,1,5581.66,0,2
65dd2979,53,54328.06,2,10994.91,3,0
3f31e803,29,142078.9,5,10891.04,3,2
11cb106e,78,102728.66,2,12933.72,9,4
56a9310c,58,62186.53,2,6425.14,1,1
88c18458,36,55036.54,1,11040.32,6,0
d9ddc055,29,44820.46,5,4200.84,2,3
d1d31114,26,110303.32,5,4144.01,6,2
bfc7b771,24,48433.03,3,11743.0,6,4
1fb56682,45,97389.42,3,13866.72,0,2
cb3ab978,31,54402.55,3,2847.8,5,3
c912de95,48,106055.96,1,2894.4,3,4
c6a6ab73,69,125942.16,2,11523.4,7,3
dd219d33,36,121143.28,5,5766.87,7,4
eb815838,75,118910.67,5,8151.78,2,1
9ee08aca,64,44403.91,2,8314.59,3,4
51d95227,33,31490.04,5,3981.78,0,3
28f9b16d,70,110863.35,2,525.64,9,0
1bddc713,22,67885.14,1,17136.46,1,1
0eed8bf5,52,76205.01,1,14442.54,6,2
a0801172,29,24049.38,1,13965.5,6,1
bd36cb43,42,53744.94,2,11156.85,8,1
dc46f242,69,24377.93,2,14168.91,9,2
63936f49,76,134294.15,4,18745.92,8,4
cacf60f3,38,51641.57,5,13480.64,8,1
90890519,53,92453.83,5,5669.28,5,1
99ef7488,70,25067.31,4,11625.92,7,0
2954e2e2,40,106690.16,4,9125.33,8,0
3805cd1d,33,61993.55,1,11350.17,6,3
ab07a7da,74,136729.49,4,10593.4,3,2
4a20d755,56,135455.36,2,17246.12,3,4
9ae00f5e,62,62287.78,3,13210.1,5,4
f85732fc,70,137124.92,2,4180.79,3,3
e2d4bb0a,59,149500.5,4,1728.83,6,4
890be704,75,127304.04,5,8775.09,7,4
488d6215,56,129833.28,2,804.41,7,0
1e230ae5,31,52371.14,5,6706.8,7,4
d6485219,48,94971.31,2,7676.42,1,4
07d7dcdc,75,28743.27,5,7823.98,9,3
73d6f33e,22,32339.33,2,19597.33,1,3
081ea0bb,52,149856.04,5,6426.07,1,1
2d49b68b,40,62463.1,3,5671.94,1,4
b1c01da9,46,117263.91,1,3022.93,3,4
cabd6b4b,60,124866.46,2,10464.67,4,4
4cb546e8,28,131543.03,3,3496.65,3,0
d87669f5,35,149691.68,1,12517.75,4,4
9b8707ee,64,51394.54,2,3525.62,3,0
9307eb5b,29,25245.61,3,11745.13,6,1
61f9e8f1,26,73454.9,3,16612.25,9,2
937203b8,27,36910.49,3,1329.23,0,4
7a236834,75,22915.37,4,8685.07,0,3
8342d54d,61,66855.49,5,9490.45,1,3
0f4bbf89,34,121885.97,1,15925.91,0,4
97ae46a7,78,93603.49,5,9624.35,9,0
db765062,55,60661.14,5,11566.95,9,3
d1ae571b,24,105064.46,5,15928.48,2,3
bff5e74a,63,50162.36,3,11415.29,5,1
912e3fa4,30,21869.59,5,7486.84,9,1
d8137411,57,119365.94,4,2173.92,5,1
6b5e107d,59,101086.6,2,14733.35,0,3
5d9c933a,26,119099.34,3,17487.19,5,3
2c106374,67,25061.94,1,19416.26,4,4
43def172,44,128825.55,2,18568.7,6,4
224d6baf,75,100538.41,2,16049.65,5,0
ff591396,19,93241.4,2,13047.7,6,3
5c2baf52,22,101199.83,5,15738.47,1,4
8c8e073c,46,132376.32,5,8925.63,0,4
7546fe1e,54,96301.75,3,12098.14,6,1
928641db,55,95523.55,5,7299.65,8,1
7e9baceb,36,148788.29,5,6870.83,1,1
767f8d9f,25,118374.92,5,15255.49,6,2
ab034c78,65,77498.19,3,9351.69,2,4
ff297012,62,111961.61,3,4637.14,5,1
d947ba39,18,70599.96,4,4437.79,2,1
27b90627,39,49753.81,4,17253.86,9,3
a5db52e5,69,97590.74,4,13716.33,4,1
597d35a5,34,140663.67,4,11147.9,1,3
606e7145,24,140788.14,2,8318.31,7,0
bd186568,42,64447.69,2,8900.94,7,1
267fff63,62,88598.07,4,1619.99,6,3
bc0e253c,21,47512.67,4,9370.75,5,1
c5b4a3e9,53,149432.04,1,16011.37,0,0
e22a5ae6,23,147545.33,2,8065.74,7,1
b5c480cb,77,104436.16,1,7979.83,0,3
189adfea,48,124573.83,1,806.47,7,0
e0942d1c,36,112963.02,5,9427.79,1,0
ccd7f2cd,78,97110.57,3,994.08,7,0
f615e359,61,26935.24,2,11621.81,9,2
e1bf1861,71,79119.36,4,10382.28,3,3
191bf7a4,56,107722.22,4,16880.17,6,2
2a6ee9e8,44,108079.11,3,11844.72,4,0
f9f06dd1,27,68505.94,2,6806.83,7,2
e563845d,43,142419.96,4,10566.5,5,1
ca1db15a,36,41756.41,4,14144.27,4,2
aec45c47,56,85046.73,5,2332.29,0,4
35bfb1d9,79,109814.92,1,12610.94,2,0
b601a70a,20,110627.65,4,18374.21,9,0
bfa59b61,62,104323.06,2,6333.04,8,3
b44502fc,30,55787.47,3,12719.19,8,1
0d854c3a,67,40306.85,5,16515.92,4,3
05e7779f,45,102672.24,2,10480.22,2,2
15ab8ff5,79,97909.28,5,14500.6,5,4
82d85266,75,43316.28,1,6564.7,4,4
24a7a766,37,111668.09,4,6468.14,0,4
a5e7e9e2,45,79172.36,2,13517.89,1,4
ed81b1f8,25,106808.88,3,14255.47,4,1
c629eda3,78,128857.72,1,18771.69,8,2
e113670c,58,42064.7,1,4884.35,3,4
935883e8,56,22488.83,5,9630.24,8,0
cbd7151b,18,121283.34,1,5385.01,2,2
551e6982,20,99260.67,2,2061.8,0,1
d8c9c2a5,30,110953.14,5,8363.0,5,4
a3e2e5c1,45,128960.15,1,7794.57,9,1
2d4f1e7f,79,124365.42,3,5773.47,6,4
e4d5c437,74,144919.62,2,6291.4,3,0
f9fff352,77,89671.56,3,7528.03,9,2
dfe4185c,66,83504.43,3,19782.33,4,0
556248a8,42,72245.34,5,15767.68,3,4
d89dd864,73,39979.84,4,1892.32,2,3
1471b564,50,94438.94,5,17512.06,0,2
606c69bf,55,56011.63,2,12849.41,5,1
3f10d982,70,139769.98,2,17866.58,9,4
c588be26,23,95814.8,5,7163.34,4,0
bbe4d346,75,97069.22,4,9558.12,0,3
3d51039e,61,66140.21,5,17976.43,4,4
e9ff4f3b,62,26758.62,2,5815.18,5,1
202eaacd,49,24126.69,4,18352.27,9,0
764108ab,62,75033.57,2,16655.74,4,2
08d298bb,78,30993.5,4,19620.88,0,3
d11bb33e,64,98890.1,4,6823.02,4,4
3cdd1d08,38,134526.49,5,5097.19,9,4
b7d5f13f,33,134778.93,5,6951.9,0,4
532a0831,71,105675.9,5,19115.67,2,4
003d17a2,38,47460.14,4,6994.93,1,0
825a6054,28,132189.59,4,11521.63,0,2
83c21616,77,135192.15,2,8371.75,3,1
000a2fd5,54,45564.97,3,8226.29,1,3
565bebce,53,115865.39,5,4270.88,4,4
f3ff3c49,52,57247.54,2,10973.05,9,4
43e6010d,36,124343.24,2,17063.38,0,2
f52af00d,37,149640.93,1,1464.96,9,2
eab127c8,74,23903.38,5,17839.92,0,0
64de2f07,35,136657.56,2,13476.72,9,0
cbc63722,64,100941.97,1,12526.39,3,0
52d17e15,58,146539.74,5,12705.05,6,3
07396eb4,66,80451.24,4,6277.26,1,0
1b5e4543,31,130160.43,1,8595.32,1,4
59040c8f,32,28111.23,4,16086.16,0,0
9b64f5b1,48,63586.28,3,6474.43,4,3
dbd71d7f,18,28712.15,3,9665.39,5,0
89951ef5,70,146794.61,3,882.83,5,0
705f9ebf,71,126206.61,3,14804.39,1,4
a8bb39cc,71,130831.16,2,8645.19,6,4
6f0c39dc,20,141935.48,3,10744.5,5,4
40f31cc8,33,31063.45,2,2736.44,7,0
8440a635,40,70127.69,2,19838.43,5,4
16b450b8,74,29234.54,5,6398.12,8,2
1b37a1e5,28,47403.1,2,12882.3,9,1
6ba5f058,29,49817.55,2,11834.11,1,1
8815ddd2,27,80983.94,3,15809.3,6,4
2e2937dc,49,54913.08,2,6229.82,4,3
45e24436,33,33127.15,4,15240.58,0,4
c2e4ead7,25,41773.84,3,7958.78,2,4
cb2c542f,55,39145.82,1,8517.64,3,0
9c4b0526,29,146499.98,3,13617.89,1,3
ca8adeb8,41,118708.03,2,15793.57,6,4
63b077c1,45,145808.99,4,13503.9,0,2
010dc376,70,77166.26,3,18047.65,2,1
4100ac02,25,56187.9,4,6060.6,8,2
8cec7ad2,75,123778.12,1,18062.03,1,2
f832672c,45,62413.01,1,3051.84,4,2
a3bba589,53,58919.84,5,13360.84,3,3
901897ec,43,50225.78,5,11178.8,2,3
369be097,25,36858.27,3,10145.4,4,3
4ffe201a,75,53340.2,5,6562.78,5,1
7cd41642,77,66191.57,4,10322.79,0,0
460f7430,67,107619.25,5,3654.58,1,4
4f2e5bfd,45,28133.43,4,7701.76,0,4
4c996604,45,47365.9,5,2424.28,2,0
b48fe180,54,125173.07,5,11651.01,7,4
cdf3bcf9,58,39099.85,5,2367.47,7,2
620c8ec8,53,64543.87,2,3626.72,3,1
064e180d,44,132405.66,2,2166.6,5,4
e911ab05,71,40140.29,5,7935.56,8,1
acf1d42f,34,30755.79,4,16918.19,6,0
e314cd9b,26,82989.94,3,18184.48,1,4
b96582f3,50,59314.54,1,1901.84,1,1
9e9463f8,70,93243.09,2,12873.73,2,2
bb23ddd6,37,124494.64,5,13845.52,7,2
333b0fc0,30,37829.3,1,10908.51,9,0
31cdde57,45,95490.88,2,13506.2,8,3
5ce102ae,65,85716.14,3,5056.97,2,4
d1f68896,46,38730.24,4,10048.06,8,2
287d4171,30,101119.8,5,8122.08,9,2
0a2c9fa3,63,55573.25,3,2249.31,7,0
36e60a43,52,83418.46,2,12698.35,4,2
6680c16a,78,30695.4,5,10156.7,9,4
d66d3a80,23,79745.93,1,5865.89,2,0
ad02bc5d,35,59840.25,4,9736.86,6,1
2af67522,68,126909.56,2,15618.31,8,0
4532c8ed,22,27407.23,4,16132.33,5,4
7aaf0e42,64,74418.95,5,13165.76,2,4
d7d12b0a,42,79596.09,3,9621.08,4,1
e884bed6,19,114250.79,4,11727.12,6,0
0ae39718,27,94657.38,1,8007.8,7,4
fa2159f5,73,106737.6,2,2967.85,3,4
50c2c9f1,47,121016.41,1,8019.6,1,1
e57c700e,67,132086.39,4,10841.49,9,3
a7ab6c0d,76,60803.81,3,12177.26,1,0
e2771c0a,62,89942.95,3,18748.12,2,4
6ec8421d,22,129214.05,1,15658.0,7,2
fdf89061,72,148628.65,5,3463.85,0,1
d27b3a5c,73,135637.51,5,3896.55,6,3
7ca1ccd0,50,68290.74,3,2459.65,5,3
73fd6045,71,45371.65,1,14894.54,1,1
b3b70a99,18,83621.03,1,14269.38,8,3
5f0c6d64,35,116413.39,1,19734.08,4,4
98b3b808,49,84033.98,4,10679.46,1,3
53384d1f,64,82813.51,5,16615.09,2,0
f09e17be,66,128969.95,5,11740.58,6,2
3b845815,28,66982.49,4,17544.69,6,4
87d1a8bc,38,131773.31,2,14559.91,9,1
5f0bdfec,43,72884.62,4,13036.24,0,2
0b27ae7a,42,62670.3,1,11519.89,9,4
5d2067ae,39,79018.69,4,14597.93,3,2
25e4ff87,76,119118.1,1,8683.25,5,3
73180670,44,36380.26,3,2383.24,7,1
4704536d,66,45534.5,1,1279.73,2,1
63c7eccb,30,143687.83,5,9840.96,2,0
0d6cbd3c,50,42813.91,4,12186.19,7,3
38688cbc,51,93804.55,1,2037.56,7,0
39f18344,58,95310.88,2,6094.62,7,0
377c8201,52,83651.18,3,6779.63,0,3
0af195a6,18,103816.88,2,11474.51,7,4
eeab0182,38,49877.47,2,5930.41,7,0
bcad6668,65,91846.09,2,2365.15,1,2
13232da9,72,68382.52,3,3714.71,8,4
e4b1c8ec,23,106016.74,3,3891.98,6,3
fea884ae,45,38359.06,3,16932.55,7,1
e4fbf8ad,34,94214.06,3,6044.23,1,4
042839b9,22,44085.15,2,14436.49,3,0
12cbb158,48,56223.6,5,11572.86,6,2
af37055b,22,48432.27,5,19552.26,5,3
f326aa68,55,43768.91,3,5820.04,6,1
15dcce0b,20,127342.42,4,3588.27,0,2
3f23a008,70,57141.98,1,1514.74,7,1
fc0ae234,40,140526.09,4,5198.71,6,3
558503be,54,146090.45,4,13839.38,3,4
1954571e,70,94263.86,4,2162.54,0,0
9022d184,54,38590.15,5,5271.69,7,3
5be0915b,27,68691.27,1,17178.51,9,2
4db0f973,27,123705.19,4,11867.58,6,4
8686fd0f,36,67760.79,3,1855.67,7,1
63dfe2de,34,31312.24,5,1429.82,9,4
79a6879c,38,92382.04,3,1691.9,0,4
166df5a6,31,129865.71,3,18866.56,4,2
1da6ac06,26,123470.43,4,17072.49,8,0
7b67e366,63,42766.01,3,16976.33,4,4
335420d3,18,107459.4,1,18522.23,9,4
14705ef6,68,48665.55,3,10352.48,2,0
c28831e0,62,48366.98,4,5323.22,8,0
2352e3a9,30,133629.33,3,8326.29,8,1
c47898e3,21,52456.96,5,14517.85,3,1
b7b61e95,79,54222.16,5,17582.64,3,0
dba9fa97,18,20084.94,5,8984.27,7,3
7df0c97f,66,133186.97,2,10939.93,6,0
dbb18ba2,57,123037.33,5,18669.77,4,1
a712ea64,49,101552.76,5,2596.22,5,2
397e5ae1,51,117534.55,2,17314.83,2,2
a8c68f2c,45,39766.31,5,3606.5,5,4
29bfff67,48,79582.07,4,9935.3,7,2
c6f3cda8,25,65658.52,5,4759.25,9,1
bea524a7,56,32190.95,5,12257.48,8,2
6a23be3f,43,83196.96,2,11392.18,2,3
ef755748,75,139696.15,4,7910.14,7,0
28b1e59c,51,25207.69,3,17334.42,2,0
ea64d37b,71,57889.92,1,13366.36,1,1
29adb71e,71,46980.32,4,14563.5,4,4
3f328405,20,50959.06,3,3437.86,3,0
ee601498,76,138096.49,4,17721.73,4,2
757a0bfa,67,80848.98,3,3757.28,5,3
3bfea6a9,29,80618.92,3,4844.31,2,4
09d4e3bd,18,118874.83,4,2997.08,0,4
029f888a,71,40083.99,2,9087.0,3,4
a0d2eb8a,61,83344.5,4,17810.33,5,0
27e0f5b7,22,75898.08,4,5422.73,1,4
ebcc0264,47,97598.39,3,7788.19,1,1
2c4e3156,47,149942.5,1,16998.3,0,2
0903ce22,76,120028.36,3,12547.4,8,3
3392bf30,74,71722.54,5,15156.52,2,2
e6f3528e,34,127581.9,4,4673.0,1,1
56f46274,65,42192.09,4,14471.55,3,1
ac3d7749,64,23960.28,2,4938.41,5,2
85e6ba7a,40,46578.29,3,19752.62,0,0
5056447e,32,64253.5,2,11417.78,8,1
024caf05,54,86375.5,4,14064.97,8,4
82556c5e,38,99966.79,3,2808.83,7,3
b21174f4,31,138378.74,3,5387.79,5,3
9ed0e8b3,19,86281.02,5,3224.94,3,1
3463caeb,28,85165.83,5,8108.33,1,4
ee708fc0,68,26531.59,1,6040.65,7,2
1b3000ad,56,24538.5,5,14791.98,6,3
ee4694d8,55,91650.8,3,2619.83,3,4
215033a7,77,76963.22,5,15165.16,2,4
528b2400,51,129093.45,1,1391.24,5,0
bcd43efa,55,40888.35,4,4439.35,0,1
5a8040b5,67,23246.32,5,15943.32,1,4
7f02590e,51,78375.04,3,14984.14,6,2
06bc9000,35,50872.21,4,9788.36,2,3
d39113ef,47,26449.87,3,1474.66,0,0
ee1ec74c,32,114197.78,4,12392.93,1,2
7bad587e,44,34507.09,3,8431.12,9,3
ed9c3712,68,99081.54,5,6672.3,9,1
73c1f0ac,51,56536.47,5,12988.01,8,2
d8ea8f96,69,42554.49,1,9013.98,6,3
f5bb2a3a,74,69367.7,4,2302.21,6,0
4832dddb,55,124187.95,1,18361.03,9,3
87798403,50,70972.16,2,15680.62,7,4
c0d196c5,41,117600.05,5,1599.37,7,0
d18ba802,32,36313.22,4,10738.75,8,2
ccadab7e,77,120460.28,1,2125.86,1,1
8660551f,47,50801.33,1,16827.15,7,0
f76c27a7,72,108061.11,2,12453.77,7,0
d2bc2596,59,93551.6,1,3862.76,4,0
e53b1c3d,68,140788.81,3,904.46,4,3
f92a58a5,34,70351.93,5,1115.83,3,4
37df9019,22,28601.47,1,10393.63,4,1
15a8cc38,46,22490.21,1,14820.28,1,1
1b8ea6b9,21,127491.61,2,2856.39,1,4
d522ba03,27,88215.63,3,4815.04,4,3
9486f67b,73,120781.73,1,6881.57,2,3
4aaa2aa2,34,50475.33,5,4752.5,0,4
60ea6943,27,64860.89,5,8131.06,8,4
cb24c396,34,23913.5,1,11412.49,1,2
87f23ce9,77,144994.0,3,13856.27,9,3
3985dace,37,106822.83,5,19293.62,1,0
c06d5ef4,41,141316.66,5,18651.45,3,1
f98a32fd,22,54514.53,3,11617.48,1,3
e2380678,51,99490.27,3,14815.93,6,4
56b9c77a,23,108205.0,1,19042.01,9,0
32224c5f,70,61281.46,4,2127.7,0,2
ea520ce3,19,130254.2,2,609.88,1,2
f4141e89,30,143130.99,4,1081.1,4,0
6e82dfe5,79,135031.17,4,11485.31,1,0
77b8e5ea,60,116078.71,5,15375.25,8,4
efb60dd8,60,56070.41,3,7657.96,3,4
ca0dd329,65,56610.09,5,11132.16,8,1
f4b3ecc9,28,145236.84,2,10569.14,0,1
459e9291,68,21336.98,1,2348.03,0,2
c3981ae7,64,113086.5,2,6770.97,0,0
d181d3db,74,111812.0,5,878.99,3,2
0f4561ab,40,100949.64,5,2658.76,8,4
6b869fa1,72,148714.15,5,16331.24,7,3
e755a02f,33,60544.33,5,16673.56,6,4
9da3bcdb,48,64196.34,4,16137.95,0,3
c31725a0,28,30262.12,1,14672.96,2,0
